text,target
"[100  32   2   0   2   1   3   0   0   1   0   0   1   0   0   0   0   0
   0   1   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0
   0   0   0   1   0   0   1   0   0   0   0   2   0   0   0   0   0   0
   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   1   0   0   0   1   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[121   4   1   0   0   1   1   0   0   0   0   0   0   0   0   1   0   1
   0   0   0   0   0   4   0   0   0   0   0   0   0   1   0   0   3   0
   0   0   0   0   0   0   1   0   0   0   0   1   0   0   0   0   0   0
   0   0   0   0   0   1   0   1   0   0   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   0   0]",4
"[114   6   1   4   0   0   0   1   0   1   0   0   0   0   3   0   0   1
   0   0   3   0   0   0   0   1   0   0   0   1   0   0   0   3   0   0
   0   0   0   0   0   0   0   0   0   1   0   1   1   1   0   0   1   0
   1   0   1   0   0   0   1   0   0   0   1   0   0   0   0   0   1   0
   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   1   1]",1
"[71  5  2  0  1  0  1  0  1  0  0  0  1  1  0  1  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  1  0  0  0  0  2  0  1  0  0  0  1  0  0  0  0
  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[83  3  4  0  0  0  1  0  2  0  0  1  0  1  0  0  0  1  0  0  0  0  0  0
  2  0  0  1  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  2  0  0  0  0]",1
"[125  21   2   0   0   2   0   2   0   2   0   3   0   1   0   0   2   1
   2   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0
   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0
   0   1   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0
   0   0   0   3   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",5
"[68  5  0  0  2  2  1  0  0  0  1  0  1  0  0  1  0  0  0  0  0  0  0  0
  0  1  0  1  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  1  2  0  1  0
  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0
  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0]",3
"[200   5   1   1   0   1   0   0   0   0   0   0   0   2   0   0   0   1
   0   0   0   0   0   0   0   0   1   1   0   1   1   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   0   0   1   0   0   0   0   0   1
   0   1   2   0   0   1   0   0   0   0   0   0   1   0   0   0   0   0
   0   1   0   0   0   1   0   0   0   0   1   0   0   0   1   0   0   1
   1   0   0   0   0   0   4   0   0   1   0]",3
"[291   7   4   1   1   2   4   1   1   1   1   3   0   3   0   0   0   0
   0   5   2   0   0   2   0   0   0   2   1   2   2   0   1   0   1   0
   0   0   0   1   2   0   0   1   1   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   0
   3   0   2   1   1   0   0   0   0   1   0]",3
"[88 12  1  0  2  0  1  0  0  0  1  0  5  0  1  0  0  1  1  0  0  0  1  0
  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0
  1  3  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  1  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  1  1]",1
"[85  0  0  2  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  1  0  0  1  1
  0  1  0  0  0  0  0  0  1  1  0  1  0  0  1  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0
  1  0  0  0  3  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[130  35   0   4   6   0   2   0   1   2   2   0   7   0   0   1   1   0
   0   1   4   0   0   2   3   0   0   0   0   0   0   0   0   0   0   0
   0   3   0   0   0   1   0   0   0   1   0   1   3   0   0   0   0   0
   0   0   0   0   2   1   0   0   0   0   0   0   0   0   0   3   0   0
   2   1   0   1   1   0   0   0   0   0   0   0   1   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[73 18  6  0  5  0  1  0  1  3  2  0  2  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  1  0  0  2  0  0  0  0  0  0  0  0  0  0  2  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  1
  0  0  0  0  0]",5
"[104   4   2   1   0   0   1   2   1   0   0   0   0   0   1   1   0   0
   1   2   0   0   0   0   1   2   0   0   0   0   0   0   1   0   0   0
   1   0   1   0   0   0   0   3   0   1   0   0   0   0   1   1   0   0
   0   0   0   0   0   0   1   0   0   0   0   0   0   0   2   0   2   0
   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   0]",1
"[152  15   0   0   5   2   3   0   1   3   1   0   2   1   0   0   0   1
   0   0   0   0   0   0   0   1   1   0   0   1   0   0   0   0   0   0
   0   2   0   0   0   1   1   0   0   0   0   0   2   0   0   0   0   0
   0   1   2   0   0   1   0   0   0   1   0   0   1   0   0   1   0   0
   1   0   1   0   1   0   1   0   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   0   0   0]",3
"[113  15   5   3   0   0   2   0   0   1   0   0   0   1   2   2   0   0
   1   0   0   0   0   0   1   0   0   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   1
   0   1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   1   0   0   0   0   0   0   0   0   0   0]",3
"[121  12   4   1   2   1   1   0   0   1   1   0   0   0   0   0   4   0
   0   0   0   1   0   4   0   1   0   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   3   0
   1   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   0   0   0   0   0   0   0   0   1]",4
"[87 12  0  2  0  0  1  2  0  0  0  0  0  1  0  0  0  0  2  2  0  0  0  0
  2  2  1  0  0  0  2  0  0  0  0  0  0  0  2  0  0  1  0  0  5  0  0  0
  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0]",1
"[131   8   2   5   0   1   2   0   0   3   0   1   0   0   3   0   0   0
   0   0   0   0   2   0   0   0   0   0   0   0   0   2   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   2
   3   0   0   0   0   0   1   0   0   0   4   0   0   0   0   0   0   0
   0   2   1   0   1   0   0   0   0   0   0   0   0   0   0   0   1   0
   1   0   0   0   0   0   0   1   0   0   0]",1
"[91  3  0  0  1  1  1  0  1  0  0  0  0  3  0  0  2  0  0  1  0  0  0  0
  1  0  0  0  0  0  1  0  0  0  0  2  0  0  2  0  0  1  0  0  3  2  0  0
  0  0  0  1  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  0  0  0  1  0
  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  2  1  0  1  0  0  0
  0  0  0  0  0]",3
"[293   3   1   1   3   4   2   0   1   1   1   0   0   0   1   0   1   0
   1   0   0   4   0   1   0   1   0   0   2   1   0   2   1   1   0   1
   0   0   0   0   0   0   1   0   0   0   0   0   0   1   1   0   0   1
   1   0   0   1   0   2   0   0   5   0   0   0   0   2   0   0   3   0
   0   0   0   0   0   0   1   0   0   1   0   6   0   0   1   0   1   0
   0   0   0   0   0   0   0   2   3   1   0]",1
"[68  2  1  2  0  2  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0
  0  0  0  0  0  0  0  2  0  1  2  0  0  1  0  0  0  0  1  0  0  0  0  0
  0  0  0  0  0]",1
"[74  3  0  3  0  0  1  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  1  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0]",1
"[113   5   0   0   0   1   0   0   0   0   0   1   0   2   0   0   0   0
   0   0   1   0   0   0   0   1   0   1   0   1   0   0   2   0   3   0
   0   0   2   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   3
   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   2
   0   0   0   0   0   0   0   0   0   0   0]",3
"[118   3   0   4   0   0   3   0   0   1   1   1   0   0   1   0   0   0
   0   0   0   2   0   1   0   0   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   0   3   0   0   0   0   0   1   0   0   0   0   0
   0   0   1   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0
   0   1   0   0   0   0   1   0   0   0   1   0   0   0   0   0   1   0
   0   1   0   1   0   0   0   0   3   0   0]",1
"[75  2  0  2  0  0  0  1  0  2  0  1  0  0  0  0  0  0  1  0  0  3  0  1
  0  1  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0
  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  2  0  0  1  0]",1
"[133  19   0   1   0   0   1   0   0   1   0   0   0   0   0   1   0   0
   0   0   0   0   0   0   1   0   0   0   0   0   0   2   0   0   0   0
   0   0   0   0   2   0   0   0   1   0   0   0   2   0   0   0   0   1
   1   0   2   0   0   0   0   4   0   0   0   1   0   2   1   1   0   0
   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   1]",1
"[45  3  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3
  0  0  0  0  0  0  0  1  2  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[156   4   1   0   6   5   2   0   1   1   4   1   0   0   0   0   0   0
   1   0   0   0   0   0   0   1   0   0   0   2   1   0   3   0   0   0
   1   0   0   1   0   1   0   0   0   0   0   0   0   3   0   0   0   0
   0   0   1   0   0   0   0   0   3   0   1   1   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   0   0   1   1   0   0   0   0   0
   0   2   0   0   0   0   0   0   1   0   0]",5
"[168  10   3   3   0   0   0   3   3   2   0   2   0   0   9   4   0   2
   0   0   0   0   0   2   0   0   2   1   0   0   0   0   0   0   0   0
   2   0   0   1   0   0   1   0   0   0   0   0   0   1   2   0   4   0
   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   0   0   0]",1
"[63  4  0  1  0  0  0  2  1  0  0  1  1  0  0  0  0  1  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0]",3
"[118  11   2   2   0   1   2   1   0   0   1   0   2   0   2   0   1   0
   0   0   0   0   4   0   0   0   1   0   0   1   0   1   0   0   0   0
   0   1   0   2   0   0   1   0   0   0   1   0   0   0   0   0   0   0
   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   0   3   0   1   0   0   0   0   0   1   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   0   2   0]",5
"[103   7   1   1   0   0   1   0   0   0   1   0   0   0   0   3   1   0
   0   0   0   0   0   0   1   0   0   0   1   0   0   0   1   0   0   0
   1   0   0   1   0   0   0   0   0   0   1   1   0   0   0   1   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   1   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   0]",3
"[211   6   2   0  12   2   1   2   1   2   6   0   2   0   1   1   1   0
   1   0   1   2   1   1   0   1   1   0   0   1   0   0   0   0   0   1
   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0
   0   0   0   0   0   1   0   0   1   0   4   0   0   0   0   5   0   0
   1   0   0   1   0   0   2   0   0   0   0   0   0   0   0   0   1   0
   1   0   0   0   0   2   0   1   0   0   0]",5
"[70  2  0  0  0  0  2  1  0  1  0  0  0  1  2  0  0  0  0  1  2  0  0  0
  0  0  0  1  0  0  0  0  1  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0
  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1
  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0
  0  1  0  1  0]",3
"[133  15   3   3   0   1   0   0   0   0   0   0   4   1   2   1   1   0
   0   0   2   0   0   0   1   0   0   1   0   0   2   0   0   0   0   0
   0   0   0   0   0   3   0   0   1   0   0   0   0   0   0   0   0   1
   0   0   1   0   0   0   0   0   0   1   0   2   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",5
"[178   8   3   0   5   0   4   3   3   1   2   2   0   1   0   0   0   0
   2   0   3   3   0   0   0   0   1   0   1   0   0   0   1   0   0   1
   0   3   0   0   0   0   0   0   0   0   0   2   1   0   0   0   0   0
   0   0   0   0   0   1   0   0   5   0   0   0   0   0   0   3   0   0
   0   0   0   0   0   0   1   0   0   1   1   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   0   1]",1
"[74  5  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  1  0  0  0
  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  1  0  0  0
  0  0  0  1  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0  1  0  0  0  1
  0  0  0  0  0]",3
"[192  10   6   0   5   0   5   2   1   2   1   0   1   0   2   0   2   0
   2   0   0   3   2   0   0   1   0   0   1   1   0   1   0   0   0   0
   1   2   0   0   2   0   0   1   0   0   0   0   0   0   1   2   1   0
   0   0   0   0   0   1   1   0   2   0   2   9   0   0   0   1   0   0
   0   1   1   2   0   0   1   0   1   0   0   1   0   0   0   3   0   0
   0   0   0   0   2   0   0   0   1   0   0]",1
"[101  10   1   0   2   1   0   0   1   0   1   0   0   0   0   0   0   2
   0   1   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0
   0   0   0   0   5   0   1   0   0   0   0   0   0   0   0   1   0   2
   0   1   0   0   0   0   0   0   0   0   0   0   0   2   0   1   0   0
   0   0   0   0   1   0   1   0   1   0   1   0   0   0   1   0   0   0
   0   0   2   1   0   0   0   0   0   0   0]",1
"[94  6  1  2  0  1  1  0  0  0  0  1  0  0  0  0  0  1  0  0  2  0  0  0
  2  0  0  0  0  1  0  0  0  0  1  1  0  0  1  1  1  2  0  1  1  0  1  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  2
  0  0  0  2  0  0  0  0  0  0  0  0  2  0  0  0  0  1  0  0  0  0  0  0
  0  1  0  0  0]",3
"[99  8  1  0  0  2  4  1  0  1  0  1  1  0  0  0  0  0  1  1  1  1  3  0
  0  0  0  5  0  0  3  0  0  0  0  0  0  0  1  1  0  0  0  0  2  0  0  0
  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  2  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[111   5   0   2   0   2   0   3   3   0   0   0   0   0   1   0   0   1
   0   1   0   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   2   0   0   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   0   0   2   1   0   0   1   0   0   0   0   0   0   1   0   0
   0   1   0   1   0   0   0   0   0   0   0]",4
"[97  3  0  1  0  0  1  0  1  1  0  0  2  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0]",2
"[107  18   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   0   0   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0
   0   0   0   0   0   0   1   0   0   0   0]",1
"[95 14  3  0  1  0  1  0  0  0  0  0  0  0  0  0  2  1  0  4  0  0  0  1
  0  2  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  3  0  1  0  0  0
  0  2  0  0  0  0  0  1  1  0  0  1  0  0  0  1  0  0  0  1  0  1  0  0
  2  0  0  0  1  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  0  0  0  1
  0  1  0  0  0]",1
"[93  2  0  0  3  1  2  0  0  1  2  0  0  0  0  0  0  2  0  0  1  0  0  0
  0  1  1  0  0  1  0  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[90  5  0  5  0  0  1  0  0  1  0  1  0  0  2  0  0  2  0  0  0  0  1  0
  0  0  0  0  0  0  0  2  1  1  0  0  0  0  0  0  0  0  2  0  1  0  0  2
  0  0  2  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0
  0  0  0  0  0]",1
"[173   4   1   0   1   2   0   0   0   1   1   0   1   1   0   0   1   1
   0   0   0   0   0   0   0   2   0   0   0   1   0   0   0   2   0   0
   1   1   0   0   1   1   0   0   0   0   0   0   1   0   0   0   0   0
   0   0   1   1   0   0   0   2   0   0   0   4   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   0   0   1   0   1   0   0   0
   0   0   0   0   0   0   0   1   0   0   0]",1
"[125  23   1   2   1   0   1   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0
   0   2   0   0   0   0   0   0   0   0   0   0   0   0   2   0   1   0
   0   0   0   0   0   0   0   1   0   0   0]",4
"[170   6   2   3   0   3   1   6   4   1   1   0   0   1   1   0   0   2
   2   0   0   1   1   0   0   0   0   0   2   0   4   2   0   0   0   1
   0   1   0   0   0   0   3   0   0   0   0   0   0   1   0   0   0   4
   0   0   0   1   0   1   0   0   3   1   0   0   0   0   0   0   0   0
   0   0   0   1   0   3   0   0   0   0   1   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   7   0   0]",1
"[409   8   2   0   0   1   0   1   2   1   0   0   0   1   0   0   3   2
   2   1   0   3   6   0   1   0   1   0   1   1   1   0   0   2   1   2
   0   0   0   0   0   0   2   0   0   0   0   0   0   0   1   0   0   0
   0   0   0   1   0   0   0   0   0   0   3   0   1   0   1   2   1   0
   0   2   0   0   0   0   0   0   2   1   0   1   0   0   0   2   0   0
   0   0   2   0   0   0   0   1   1   0   0]",1
"[88  1  1  2  0  1  1  3  0  0  0  1  0  1  0  1  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0]",1
"[196   9   2   0   0   1   0   0   2   1   0   0   4   0   0   4   0   0
   0   0   3   0   2   0   0   2   2   1   0   0  10   0   0   0   1   0
   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1
   0   0   1   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   0   1   0   1   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   0   0]",3
"[93 13  1  3  0  1  0  3  0  1  0  2  0  0  1  0  0  0  0  0  2  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  1  0  0  0  2  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  7  0  0  0  0]",1
"[83  5  0  1  1  0  1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0
  2  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  1  0  0  0  1  1  0
  0  0  1  1  1  0  2  0  0  0  0  0  1  0  0  0  0  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  1
  0  0  0  0  0]",1
"[70 21  0  3  1  0  0  3  0  1  1  3  0  0  0  0  0  0  0  0  1  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  1  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
